Checkpoint saved!
Episode #4210  |  Val. Score: -1.00  |  Avg. Val. Score: -0.64  |  Epsilon: 0.112  |  Time elapsed: 2369.55s
Episode #4220  |  Val. Score: -1.00  |  Avg. Val. Score: -0.64  |  Epsilon: 0.112  |  Time elapsed: 2372.64s
Episode #4230  |  Val. Score: -0.70  |  Avg. Val. Score: -0.64  |  Epsilon: 0.112  |  Time elapsed: 2375.29s
Episode #4240  |  Val. Score: -0.50  |  Avg. Val. Score: -0.63  |  Epsilon: 0.111  |  Time elapsed: 2378.53s
Episode #4250  |  Val. Score: -0.80  |  Avg. Val. Score: -0.63  |  Epsilon: 0.111  |  Time elapsed: 2382.93s
Episode #4260  |  Val. Score: -0.70  |  Avg. Val. Score: -0.63  |  Epsilon: 0.111  |  Time elapsed: 2387.15s
Episode #4270  |  Val. Score: -1.00  |  Avg. Val. Score: -0.64  |  Epsilon: 0.111  |  Time elapsed: 2393.22s
Episode #4280  |  Val. Score: -0.60  |  Avg. Val. Score: -0.63  |  Epsilon: 0.110  |  Time elapsed: 2397.59s
Episode #4290  |  Val. Score: -0.70  |  Avg. Val. Score: -0.63  |  Epsilon: 0.110  |  Time elapsed: 2402.56s
Episode #4300  |  Val. Score: -0.70  |  Avg. Val. Score: -0.63  |  Epsilon: 0.110  |  Time elapsed: 2408.80s
Checkpoint saved!
Episode #4310  |  Val. Score: -0.70  |  Avg. Val. Score: -0.63  |  Epsilon: 0.110  |  Time elapsed: 2413.39s
Episode #4320  |  Val. Score: -0.30  |  Avg. Val. Score: -0.62  |  Epsilon: 0.110  |  Time elapsed: 2418.05s
Episode #4330  |  Val. Score: -0.60  |  Avg. Val. Score: -0.62  |  Epsilon: 0.109  |  Time elapsed: 2423.27s
Episode #4340  |  Val. Score: -0.80  |  Avg. Val. Score: -0.62  |  Epsilon: 0.109  |  Time elapsed: 2427.09s
Episode #4350  |  Val. Score: -0.70  |  Avg. Val. Score: -0.62  |  Epsilon: 0.109  |  Time elapsed: 2430.23s
Episode #4360  |  Val. Score: -0.90  |  Avg. Val. Score: -0.62  |  Epsilon: 0.108  |  Time elapsed: 2435.57s
Episode #4370  |  Val. Score: -0.20  |  Avg. Val. Score: -0.62  |  Epsilon: 0.108  |  Time elapsed: 2439.94s
Episode #4380  |  Val. Score: -0.80  |  Avg. Val. Score: -0.62  |  Epsilon: 0.108  |  Time elapsed: 2443.75s
Episode #4390  |  Val. Score: -1.00  |  Avg. Val. Score: -0.62  |  Epsilon: 0.108  |  Time elapsed: 2448.14s
Episode #4400  |  Val. Score: -0.90  |  Avg. Val. Score: -0.62  |  Epsilon: 0.107  |  Time elapsed: 2452.38s
Checkpoint saved!
Episode #4410  |  Val. Score: -0.80  |  Avg. Val. Score: -0.62  |  Epsilon: 0.107  |  Time elapsed: 2458.04s
Episode #4420  |  Val. Score: -1.00  |  Avg. Val. Score: -0.63  |  Epsilon: 0.106  |  Time elapsed: 2463.74s
Episode #4430  |  Val. Score: -0.80  |  Avg. Val. Score: -0.63  |  Epsilon: 0.106  |  Time elapsed: 2467.26s
Episode #4440  |  Val. Score: -0.80  |  Avg. Val. Score: -0.63  |  Epsilon: 0.106  |  Time elapsed: 2472.35s
Episode #4450  |  Val. Score: -0.50  |  Avg. Val. Score: -0.63  |  Epsilon: 0.106  |  Time elapsed: 2475.84s
Episode #4460  |  Val. Score: -0.60  |  Avg. Val. Score: -0.63  |  Epsilon: 0.105  |  Time elapsed: 2480.53s
Episode #4470  |  Val. Score: -0.80  |  Avg. Val. Score: -0.63  |  Epsilon: 0.105  |  Time elapsed: 2484.01s
Episode #4480  |  Val. Score: -0.90  |  Avg. Val. Score: -0.63  |  Epsilon: 0.105  |  Time elapsed: 2488.03s
Episode #4490  |  Val. Score: -0.60  |  Avg. Val. Score: -0.64  |  Epsilon: 0.105  |  Time elapsed: 2491.48s
Episode #4500  |  Val. Score: -0.70  |  Avg. Val. Score: -0.64  |  Epsilon: 0.105  |  Time elapsed: 2495.13s
Checkpoint saved!
Episode #4510  |  Val. Score: -0.70  |  Avg. Val. Score: -0.64  |  Epsilon: 0.105  |  Time elapsed: 2498.76s
Episode #4520  |  Val. Score: -0.40  |  Avg. Val. Score: -0.64  |  Epsilon: 0.105  |  Time elapsed: 2502.94s
Episode #4530  |  Val. Score: -0.60  |  Avg. Val. Score: -0.63  |  Epsilon: 0.104  |  Time elapsed: 2507.11s
Episode #4540  |  Val. Score: -0.80  |  Avg. Val. Score: -0.64  |  Epsilon: 0.104  |  Time elapsed: 2511.26s
Episode #4550  |  Val. Score: -0.50  |  Avg. Val. Score: -0.64  |  Epsilon: 0.104  |  Time elapsed: 2514.95s
Episode #4560  |  Val. Score: -0.50  |  Avg. Val. Score: -0.64  |  Epsilon: 0.104  |  Time elapsed: 2520.35s
Episode #4570  |  Val. Score: -1.00  |  Avg. Val. Score: -0.64  |  Epsilon: 0.104  |  Time elapsed: 2526.11s
Episode #4580  |  Val. Score: -0.70  |  Avg. Val. Score: -0.64  |  Epsilon: 0.104  |  Time elapsed: 2529.85s
Episode #4590  |  Val. Score: -0.60  |  Avg. Val. Score: -0.64  |  Epsilon: 0.103  |  Time elapsed: 2535.60s
Episode #4600  |  Val. Score: -0.70  |  Avg. Val. Score: -0.64  |  Epsilon: 0.103  |  Time elapsed: 2541.30s
Checkpoint saved!
Episode #4610  |  Val. Score: -0.80  |  Avg. Val. Score: -0.65  |  Epsilon: 0.103  |  Time elapsed: 2546.09s
Episode #4620  |  Val. Score: -0.50  |  Avg. Val. Score: -0.65  |  Epsilon: 0.103  |  Time elapsed: 2549.91s
Episode #4630  |  Val. Score: -0.90  |  Avg. Val. Score: -0.66  |  Epsilon: 0.103  |  Time elapsed: 2553.40s
Episode #4640  |  Val. Score: -0.80  |  Avg. Val. Score: -0.66  |  Epsilon: 0.103  |  Time elapsed: 2558.14s
Episode #4650  |  Val. Score: -0.70  |  Avg. Val. Score: -0.66  |  Epsilon: 0.103  |  Time elapsed: 2561.52s
Episode #4660  |  Val. Score: -0.50  |  Avg. Val. Score: -0.66  |  Epsilon: 0.103  |  Time elapsed: 2565.23s
Episode #4670  |  Val. Score: -0.50  |  Avg. Val. Score: -0.66  |  Epsilon: 0.103  |  Time elapsed: 2568.34s
Episode #4680  |  Val. Score: -0.20  |  Avg. Val. Score: -0.66  |  Epsilon: 0.103  |  Time elapsed: 2571.42s
Episode #4690  |  Val. Score: -0.80  |  Avg. Val. Score: -0.66  |  Epsilon: 0.103  |  Time elapsed: 2574.98s
Episode #4700  |  Val. Score: -0.80  |  Avg. Val. Score: -0.67  |  Epsilon: 0.103  |  Time elapsed: 2577.88s
Checkpoint saved!
Episode #4710  |  Val. Score: -0.70  |  Avg. Val. Score: -0.67  |  Epsilon: 0.103  |  Time elapsed: 2581.33s
Episode #4720  |  Val. Score: -1.00  |  Avg. Val. Score: -0.67  |  Epsilon: 0.103  |  Time elapsed: 2584.73s
Episode #4730  |  Val. Score: -0.80  |  Avg. Val. Score: -0.68  |  Epsilon: 0.102  |  Time elapsed: 2588.71s
Episode #4740  |  Val. Score: -0.60  |  Avg. Val. Score: -0.68  |  Epsilon: 0.102  |  Time elapsed: 2592.57s
Episode #4750  |  Val. Score: -0.40  |  Avg. Val. Score: -0.68  |  Epsilon: 0.102  |  Time elapsed: 2595.97s
Episode #4760  |  Val. Score: -1.00  |  Avg. Val. Score: -0.68  |  Epsilon: 0.102  |  Time elapsed: 2600.63s
Episode #4770  |  Val. Score: -0.60  |  Avg. Val. Score: -0.68  |  Epsilon: 0.102  |  Time elapsed: 2605.57s
Episode #4780  |  Val. Score: -0.50  |  Avg. Val. Score: -0.69  |  Epsilon: 0.102  |  Time elapsed: 2608.99s
Episode #4790  |  Val. Score: -0.50  |  Avg. Val. Score: -0.68  |  Epsilon: 0.102  |  Time elapsed: 2612.50s
Episode #4800  |  Val. Score: -0.30  |  Avg. Val. Score: -0.69  |  Epsilon: 0.102  |  Time elapsed: 2615.39s
Checkpoint saved!
Episode #4810  |  Val. Score: -0.80  |  Avg. Val. Score: -0.69  |  Epsilon: 0.101  |  Time elapsed: 2619.92s
Episode #4820  |  Val. Score: -0.70  |  Avg. Val. Score: -0.69  |  Epsilon: 0.101  |  Time elapsed: 2623.35s
Episode #4830  |  Val. Score: -0.90  |  Avg. Val. Score: -0.69  |  Epsilon: 0.101  |  Time elapsed: 2628.39s
Episode #4840  |  Val. Score: -0.60  |  Avg. Val. Score: -0.69  |  Epsilon: 0.101  |  Time elapsed: 2632.49s
Episode #4850  |  Val. Score: -0.60  |  Avg. Val. Score: -0.69  |  Epsilon: 0.101  |  Time elapsed: 2635.88s
Episode #4860  |  Val. Score: -0.60  |  Avg. Val. Score: -0.69  |  Epsilon: 0.101  |  Time elapsed: 2640.96s
Episode #4870  |  Val. Score: -0.80  |  Avg. Val. Score: -0.69  |  Epsilon: 0.101  |  Time elapsed: 2645.67s
Episode #4880  |  Val. Score: -0.70  |  Avg. Val. Score: -0.69  |  Epsilon: 0.101  |  Time elapsed: 2648.88s
Episode #4890  |  Val. Score: -0.80  |  Avg. Val. Score: -0.70  |  Epsilon: 0.101  |  Time elapsed: 2654.75s
Episode #4900  |  Val. Score: -0.70  |  Avg. Val. Score: -0.70  |  Epsilon: 0.100  |  Time elapsed: 2658.32s
Checkpoint saved!
Episode #4910  |  Val. Score: -0.50  |  Avg. Val. Score: -0.69  |  Epsilon: 0.100  |  Time elapsed: 2662.02s
Episode #4920  |  Val. Score: -0.80  |  Avg. Val. Score: -0.70  |  Epsilon: 0.100  |  Time elapsed: 2667.72s
Episode #4930  |  Val. Score: -0.70  |  Avg. Val. Score: -0.70  |  Epsilon: 0.100  |  Time elapsed: 2672.01s
Episode #4940  |  Val. Score: -0.80  |  Avg. Val. Score: -0.70  |  Epsilon: 0.100  |  Time elapsed: 2675.94s
Episode #4950  |  Val. Score: -1.00  |  Avg. Val. Score: -0.70  |  Epsilon: 0.100  |  Time elapsed: 2679.42s
Episode #4960  |  Val. Score: -0.80  |  Avg. Val. Score: -0.70  |  Epsilon: 0.100  |  Time elapsed: 2683.00s
Episode #4970  |  Val. Score: -0.80  |  Avg. Val. Score: -0.70  |  Epsilon: 0.100  |  Time elapsed: 2686.54s
Episode #4980  |  Val. Score: -0.80  |  Avg. Val. Score: -0.71  |  Epsilon: 0.100  |  Time elapsed: 2689.43s
Episode #4990  |  Val. Score: -0.80  |  Avg. Val. Score: -0.71  |  Epsilon: 0.100  |  Time elapsed: 2693.54s
Episode #5000  |  Val. Score: -0.50  |  Avg. Val. Score: -0.71  |  Epsilon: 0.099  |  Time elapsed: 2697.52s
Checkpoint saved!
Episode #5010  |  Val. Score: -0.80  |  Avg. Val. Score: -0.71  |  Epsilon: 0.099  |  Time elapsed: 2701.01s
Episode #5020  |  Val. Score: -0.80  |  Avg. Val. Score: -0.71  |  Epsilon: 0.099  |  Time elapsed: 2703.85s
Episode #5030  |  Val. Score: -0.80  |  Avg. Val. Score: -0.71  |  Epsilon: 0.099  |  Time elapsed: 2707.21s
Episode #5040  |  Val. Score: -0.80  |  Avg. Val. Score: -0.71  |  Epsilon: 0.099  |  Time elapsed: 2710.20s
Episode #5050  |  Val. Score: -0.90  |  Avg. Val. Score: -0.72  |  Epsilon: 0.099  |  Time elapsed: 2713.57s
Episode #5060  |  Val. Score: -0.90  |  Avg. Val. Score: -0.72  |  Epsilon: 0.099  |  Time elapsed: 2716.68s
Episode #5070  |  Val. Score: -0.70  |  Avg. Val. Score: -0.72  |  Epsilon: 0.099  |  Time elapsed: 2719.99s
Episode #5080  |  Val. Score: -0.80  |  Avg. Val. Score: -0.72  |  Epsilon: 0.099  |  Time elapsed: 2723.74s
Episode #5090  |  Val. Score: -0.60  |  Avg. Val. Score: -0.72  |  Epsilon: 0.099  |  Time elapsed: 2727.16s
Episode #5100  |  Val. Score: -0.60  |  Avg. Val. Score: -0.72  |  Epsilon: 0.099  |  Time elapsed: 2731.43s
Checkpoint saved!
Episode #5110  |  Val. Score: -0.70  |  Avg. Val. Score: -0.72  |  Epsilon: 0.099  |  Time elapsed: 2736.91s
Episode #5120  |  Val. Score: -1.00  |  Avg. Val. Score: -0.72  |  Epsilon: 0.099  |  Time elapsed: 2741.17s
Episode #5130  |  Val. Score: -0.90  |  Avg. Val. Score: -0.72  |  Epsilon: 0.099  |  Time elapsed: 2745.63s
Episode #5140  |  Val. Score: -0.80  |  Avg. Val. Score: -0.72  |  Epsilon: 0.099  |  Time elapsed: 2749.26s
Episode #5150  |  Val. Score: -0.60  |  Avg. Val. Score: -0.72  |  Epsilon: 0.099  |  Time elapsed: 2752.31s
Episode #5160  |  Val. Score: -0.80  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2756.28s
Episode #5170  |  Val. Score: -0.50  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2759.10s
Episode #5180  |  Val. Score: -1.00  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2762.53s
Episode #5190  |  Val. Score: -1.00  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2765.41s
Episode #5200  |  Val. Score: -0.80  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2768.61s
Checkpoint saved!
Episode #5210  |  Val. Score: -1.00  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2771.32s
Episode #5220  |  Val. Score: -0.80  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2775.22s
Episode #5230  |  Val. Score: -0.70  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2778.90s
Episode #5240  |  Val. Score: -0.90  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2782.23s
Episode #5250  |  Val. Score: -0.60  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2785.99s
Episode #5260  |  Val. Score: -0.80  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2788.76s
Episode #5270  |  Val. Score: -0.70  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2793.33s
Episode #5280  |  Val. Score: -0.80  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2797.59s
Episode #5290  |  Val. Score: -0.60  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2801.11s
Episode #5300  |  Val. Score: -0.60  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2803.76s
Checkpoint saved!
Episode #5310  |  Val. Score: -0.60  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2807.18s
Episode #5320  |  Val. Score: -0.70  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2810.25s
Episode #5330  |  Val. Score: -0.60  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2812.92s
Episode #5340  |  Val. Score: -0.80  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2815.80s
Episode #5350  |  Val. Score: -0.50  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2819.25s
Episode #5360  |  Val. Score: -0.90  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2822.96s
Episode #5370  |  Val. Score: -0.80  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2826.34s
Episode #5380  |  Val. Score: -0.60  |  Avg. Val. Score: -0.72  |  Epsilon: 0.098  |  Time elapsed: 2829.51s
Episode #5390  |  Val. Score: -0.70  |  Avg. Val. Score: -0.72  |  Epsilon: 0.097  |  Time elapsed: 2834.30s
Episode #5400  |  Val. Score: -0.80  |  Avg. Val. Score: -0.72  |  Epsilon: 0.097  |  Time elapsed: 2837.93s
Checkpoint saved!
Episode #5410  |  Val. Score: -0.60  |  Avg. Val. Score: -0.72  |  Epsilon: 0.097  |  Time elapsed: 2841.49s
Episode #5420  |  Val. Score: -0.60  |  Avg. Val. Score: -0.71  |  Epsilon: 0.097  |  Time elapsed: 2846.16s
Episode #5430  |  Val. Score: -0.80  |  Avg. Val. Score: -0.71  |  Epsilon: 0.097  |  Time elapsed: 2851.52s
Episode #5440  |  Val. Score: -1.00  |  Avg. Val. Score: -0.71  |  Epsilon: 0.097  |  Time elapsed: 2856.21s
Episode #5450  |  Val. Score: -0.80  |  Avg. Val. Score: -0.72  |  Epsilon: 0.097  |  Time elapsed: 2859.58s
Episode #5460  |  Val. Score: -0.70  |  Avg. Val. Score: -0.72  |  Epsilon: 0.097  |  Time elapsed: 2862.90s
Episode #5470  |  Val. Score: -0.80  |  Avg. Val. Score: -0.72  |  Epsilon: 0.096  |  Time elapsed: 2867.64s
Episode #5480  |  Val. Score: -0.70  |  Avg. Val. Score: -0.72  |  Epsilon: 0.096  |  Time elapsed: 2870.49s
Episode #5490  |  Val. Score: -0.80  |  Avg. Val. Score: -0.72  |  Epsilon: 0.096  |  Time elapsed: 2873.97s
Episode #5500  |  Val. Score: -0.40  |  Avg. Val. Score: -0.72  |  Epsilon: 0.096  |  Time elapsed: 2876.90s
Checkpoint saved!
Episode #5510  |  Val. Score: -0.50  |  Avg. Val. Score: -0.71  |  Epsilon: 0.096  |  Time elapsed: 2880.18s
Episode #5520  |  Val. Score: -0.80  |  Avg. Val. Score: -0.72  |  Epsilon: 0.096  |  Time elapsed: 2883.54s
Episode #5530  |  Val. Score: -0.90  |  Avg. Val. Score: -0.72  |  Epsilon: 0.096  |  Time elapsed: 2886.48s
Episode #5540  |  Val. Score: -1.00  |  Avg. Val. Score: -0.72  |  Epsilon: 0.096  |  Time elapsed: 2890.03s
Episode #5550  |  Val. Score: -0.70  |  Avg. Val. Score: -0.72  |  Epsilon: 0.096  |  Time elapsed: 2893.65s
Episode #5560  |  Val. Score: -0.50  |  Avg. Val. Score: -0.73  |  Epsilon: 0.096  |  Time elapsed: 2897.13s
Episode #5570  |  Val. Score: -0.40  |  Avg. Val. Score: -0.72  |  Epsilon: 0.096  |  Time elapsed: 2900.55s
Episode #5580  |  Val. Score: -0.50  |  Avg. Val. Score: -0.72  |  Epsilon: 0.096  |  Time elapsed: 2903.82s
Episode #5590  |  Val. Score: -1.00  |  Avg. Val. Score: -0.72  |  Epsilon: 0.096  |  Time elapsed: 2908.48s
Episode #5600  |  Val. Score: -0.60  |  Avg. Val. Score: -0.72  |  Epsilon: 0.096  |  Time elapsed: 2911.67s
Checkpoint saved!
Episode #5610  |  Val. Score: -0.30  |  Avg. Val. Score: -0.71  |  Epsilon: 0.096  |  Time elapsed: 2915.30s
Episode #5620  |  Val. Score: -1.00  |  Avg. Val. Score: -0.72  |  Epsilon: 0.096  |  Time elapsed: 2919.38s
Episode #5630  |  Val. Score: -0.80  |  Avg. Val. Score: -0.72  |  Epsilon: 0.096  |  Time elapsed: 2924.19s
Episode #5640  |  Val. Score: -0.70  |  Avg. Val. Score: -0.72  |  Epsilon: 0.096  |  Time elapsed: 2927.55s
Episode #5650  |  Val. Score: -1.00  |  Avg. Val. Score: -0.72  |  Epsilon: 0.096  |  Time elapsed: 2931.08s
Episode #5660  |  Val. Score: -0.80  |  Avg. Val. Score: -0.72  |  Epsilon: 0.096  |  Time elapsed: 2934.02s
Episode #5670  |  Val. Score: -1.00  |  Avg. Val. Score: -0.73  |  Epsilon: 0.096  |  Time elapsed: 2937.35s
Episode #5680  |  Val. Score: -1.00  |  Avg. Val. Score: -0.74  |  Epsilon: 0.096  |  Time elapsed: 2940.06s
Episode #5690  |  Val. Score: -0.80  |  Avg. Val. Score: -0.74  |  Epsilon: 0.096  |  Time elapsed: 2943.41s
Episode #5700  |  Val. Score: -0.70  |  Avg. Val. Score: -0.74  |  Epsilon: 0.096  |  Time elapsed: 2947.32s
Checkpoint saved!
Episode #5710  |  Val. Score: -0.60  |  Avg. Val. Score: -0.73  |  Epsilon: 0.096  |  Time elapsed: 2950.35s
Episode #5720  |  Val. Score: -0.50  |  Avg. Val. Score: -0.73  |  Epsilon: 0.096  |  Time elapsed: 2954.36s
Episode #5730  |  Val. Score: -0.20  |  Avg. Val. Score: -0.72  |  Epsilon: 0.096  |  Time elapsed: 2957.46s
Episode #5740  |  Val. Score: -0.70  |  Avg. Val. Score: -0.72  |  Epsilon: 0.096  |  Time elapsed: 2960.83s
Episode #5750  |  Val. Score: -0.80  |  Avg. Val. Score: -0.73  |  Epsilon: 0.095  |  Time elapsed: 2964.71s
Episode #5760  |  Val. Score: -0.50  |  Avg. Val. Score: -0.72  |  Epsilon: 0.095  |  Time elapsed: 2968.60s
Episode #5770  |  Val. Score: -0.60  |  Avg. Val. Score: -0.72  |  Epsilon: 0.095  |  Time elapsed: 2972.64s
Episode #5780  |  Val. Score: -0.80  |  Avg. Val. Score: -0.73  |  Epsilon: 0.095  |  Time elapsed: 2976.63s
Episode #5790  |  Val. Score: -0.80  |  Avg. Val. Score: -0.73  |  Epsilon: 0.095  |  Time elapsed: 2981.54s
Episode #5800  |  Val. Score: -0.70  |  Avg. Val. Score: -0.73  |  Epsilon: 0.095  |  Time elapsed: 2985.58s
Checkpoint saved!
Episode #5810  |  Val. Score: -0.80  |  Avg. Val. Score: -0.73  |  Epsilon: 0.095  |  Time elapsed: 2988.62s
Episode #5820  |  Val. Score: -0.90  |  Avg. Val. Score: -0.74  |  Epsilon: 0.095  |  Time elapsed: 2992.01s
Episode #5830  |  Val. Score: -0.90  |  Avg. Val. Score: -0.74  |  Epsilon: 0.095  |  Time elapsed: 2994.88s
Episode #5840  |  Val. Score: -1.00  |  Avg. Val. Score: -0.74  |  Epsilon: 0.095  |  Time elapsed: 2998.55s
Episode #5850  |  Val. Score: -0.60  |  Avg. Val. Score: -0.74  |  Epsilon: 0.095  |  Time elapsed: 3001.47s
Episode #5860  |  Val. Score: -0.90  |  Avg. Val. Score: -0.74  |  Epsilon: 0.095  |  Time elapsed: 3004.22s
Episode #5870  |  Val. Score: -0.80  |  Avg. Val. Score: -0.74  |  Epsilon: 0.095  |  Time elapsed: 3007.45s
Episode #5880  |  Val. Score: -1.00  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3010.85s
Episode #5890  |  Val. Score: -1.00  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3013.91s
Episode #5900  |  Val. Score: -0.60  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3017.60s
Checkpoint saved!
Episode #5910  |  Val. Score: -0.90  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3020.59s
Episode #5920  |  Val. Score: -1.00  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3023.38s
Episode #5930  |  Val. Score: -1.00  |  Avg. Val. Score: -0.76  |  Epsilon: 0.095  |  Time elapsed: 3027.44s
Episode #5940  |  Val. Score: -0.70  |  Avg. Val. Score: -0.76  |  Epsilon: 0.095  |  Time elapsed: 3030.53s
Episode #5950  |  Val. Score: -0.80  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3032.82s
Episode #5960  |  Val. Score: -0.80  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3035.89s
Episode #5970  |  Val. Score: -0.50  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3038.02s
Episode #5980  |  Val. Score: -0.70  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3040.74s
Episode #5990  |  Val. Score: -0.80  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3043.75s
Episode #6000  |  Val. Score: -0.90  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3046.31s
Checkpoint saved!
Episode #6010  |  Val. Score: -0.60  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3049.12s
Episode #6020  |  Val. Score: -1.00  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3052.06s
Episode #6030  |  Val. Score: -0.70  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3056.14s
Episode #6040  |  Val. Score: -0.80  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3059.39s
Episode #6050  |  Val. Score: -0.60  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3062.64s
Episode #6060  |  Val. Score: -0.80  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3065.55s
Episode #6070  |  Val. Score: -1.00  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3068.98s
Episode #6080  |  Val. Score: -0.90  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3071.86s
Episode #6090  |  Val. Score: -0.60  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3074.64s
Episode #6100  |  Val. Score: -1.00  |  Avg. Val. Score: -0.76  |  Epsilon: 0.095  |  Time elapsed: 3078.16s
Checkpoint saved!
Episode #6110  |  Val. Score: -0.50  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3080.98s
Episode #6120  |  Val. Score: -0.50  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3083.59s
Episode #6130  |  Val. Score: -0.80  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3087.14s
Episode #6140  |  Val. Score: -0.80  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3090.24s
Episode #6150  |  Val. Score: -0.60  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3092.95s
Episode #6160  |  Val. Score: -0.90  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3096.10s
Episode #6170  |  Val. Score: -0.90  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3100.07s
Episode #6180  |  Val. Score: -0.20  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3103.09s
Episode #6190  |  Val. Score: -0.90  |  Avg. Val. Score: -0.74  |  Epsilon: 0.095  |  Time elapsed: 3106.01s
Episode #6200  |  Val. Score: -0.80  |  Avg. Val. Score: -0.74  |  Epsilon: 0.095  |  Time elapsed: 3110.15s
Checkpoint saved!
Episode #6210  |  Val. Score: -0.80  |  Avg. Val. Score: -0.74  |  Epsilon: 0.095  |  Time elapsed: 3113.69s
Episode #6220  |  Val. Score: -0.80  |  Avg. Val. Score: -0.74  |  Epsilon: 0.095  |  Time elapsed: 3117.06s
Episode #6230  |  Val. Score: -1.00  |  Avg. Val. Score: -0.74  |  Epsilon: 0.095  |  Time elapsed: 3121.26s
Episode #6240  |  Val. Score: -1.00  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3124.84s
Episode #6250  |  Val. Score: -0.80  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3129.50s
Episode #6260  |  Val. Score: -0.60  |  Avg. Val. Score: -0.75  |  Epsilon: 0.095  |  Time elapsed: 3132.58s
Episode #6270  |  Val. Score: -0.60  |  Avg. Val. Score: -0.74  |  Epsilon: 0.095  |  Time elapsed: 3136.15s
Episode #6280  |  Val. Score: -0.80  |  Avg. Val. Score: -0.74  |  Epsilon: 0.095  |  Time elapsed: 3139.16s
